order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
521,42,607,704000,2000,credit_card,2017-03-02 4:00:00
522,89,716,392,2,cash,2017-03-23 15:25:28
523,46,761,830,5,credit_card,2017-03-26 19:07:51
524,51,890,561,3,credit_card,2017-03-22 1:28:12
525,8,823,396,3,cash,2017-03-26 17:16:10
526,73,830,660,4,cash,2017-03-01 6:42:32
527,14,844,116,1,cash,2017-03-08 21:57:16
528,50,940,579,3,debit,2017-03-26 5:17:28
529,5,839,142,1,debit,2017-03-29 16:05:01
530,40,978,483,3,cash,2017-03-23 20:01:26
531,56,804,117,1,cash,2017-03-02 21:50:14
532,55,959,171,1,credit_card,2017-03-17 10:38:03
533,73,996,495,3,debit,2017-03-03 12:03:08
534,88,821,352,2,debit,2017-03-13 5:02:01
535,10,989,444,3,credit_card,2017-03-22 3:28:39
536,9,737,236,2,credit_card,2017-03-17 22:40:38
537,39,968,402,3,credit_card,2017-03-18 6:40:29
538,21,997,426,3,debit,2017-03-18 19:15:46
539,25,895,130,1,credit_card,2017-03-19 12:59:30
540,23,950,312,2,debit,2017-03-20 21:20:32
541,82,967,177,1,credit_card,2017-03-10 18:42:59
542,61,716,158,1,debit,2017-03-01 13:28:39
543,15,984,612,4,cash,2017-03-01 16:09:45
544,54,986,266,2,credit_card,2017-03-30 6:07:39
545,58,724,276,2,cash,2017-03-11 2:17:43
546,37,734,568,4,cash,2017-03-21 20:56:24
547,31,713,258,2,credit_card,2017-03-15 4:41:22
548,61,980,158,1,cash,2017-03-06 22:10:26
549,66,850,644,4,debit,2017-03-18 3:26:39
550,53,788,336,3,cash,2017-03-17 6:59:02
551,48,790,117,1,debit,2017-03-25 4:00:39
552,49,947,258,2,credit_card,2017-03-07 15:33:39
553,10,769,148,1,cash,2017-03-20 11:38:26
554,49,793,258,2,debit,2017-03-26 14:02:59
555,79,863,181,1,cash,2017-03-06 3:00:51
556,39,976,268,2,credit_card,2017-03-09 6:06:04
557,34,947,122,1,cash,2017-03-30 13:52:25
558,91,920,160,1,credit_card,2017-03-06 14:48:20
559,50,755,579,3,debit,2017-03-07 22:45:06
560,65,807,462,3,debit,2017-03-30 8:25:56
561,50,762,386,2,credit_card,2017-03-18 10:22:49
562,45,927,142,1,credit_card,2017-03-02 10:02:00
563,59,883,356,2,credit_card,2017-03-14 3:14:41
564,74,987,459,3,cash,2017-03-30 16:38:23
565,45,725,710,5,debit,2017-03-03 0:35:20
566,17,903,352,2,cash,2017-03-08 20:01:57
567,60,705,354,2,cash,2017-03-07 5:05:34
568,82,980,531,3,credit_card,2017-03-17 23:48:18
569,19,705,326,2,credit_card,2017-03-05 14:35:56
570,30,957,612,4,credit_card,2017-03-30 19:19:31
571,93,936,114,1,cash,2017-03-17 8:33:41
572,28,762,328,2,debit,2017-03-02 10:57:34
573,57,727,588,4,debit,2017-03-13 1:45:25
574,58,811,138,1,cash,2017-03-13 17:17:07
575,83,776,129,1,debit,2017-03-22 19:19:52
576,88,903,352,2,debit,2017-03-18 2:37:21
577,51,980,561,3,cash,2017-03-21 6:52:38
578,96,902,306,2,debit,2017-03-11 21:45:49
579,17,827,176,1,credit_card,2017-03-27 6:11:59
580,92,932,180,2,debit,2017-03-10 16:21:43
581,87,841,149,1,credit_card,2017-03-22 8:21:43
582,90,799,534,3,credit_card,2017-03-22 4:13:18
583,63,879,272,2,cash,2017-03-21 11:49:07
584,96,893,459,3,cash,2017-03-20 15:55:05
585,13,906,160,1,cash,2017-03-10 7:06:51
586,97,886,486,3,debit,2017-03-05 17:49:20
587,89,958,588,3,cash,2017-03-11 12:39:34
588,15,784,459,3,credit_card,2017-03-30 0:36:02
589,1,725,316,2,credit_card,2017-03-09 6:58:46
590,5,826,426,3,debit,2017-03-04 20:27:18
591,92,967,90,1,debit,2017-03-28 22:56:23
592,39,774,536,4,cash,2017-03-27 9:43:31
593,20,722,381,3,credit_card,2017-03-15 21:51:09
594,64,989,266,2,credit_card,2017-03-07 7:45:12
595,93,772,456,4,debit,2017-03-27 10:58:26
596,88,817,176,1,debit,2017-03-16 5:59:10
597,36,808,130,1,debit,2017-03-30 8:45:32
598,80,917,290,2,debit,2017-03-07 10:31:47
599,2,747,188,2,cash,2017-03-26 23:47:45
600,77,853,468,3,debit,2017-03-09 9:24:37
601,30,884,306,2,cash,2017-03-10 13:27:39
602,10,891,444,3,credit_card,2017-03-20 7:19:17
603,65,862,308,2,cash,2017-03-11 23:58:27
604,2,899,188,2,debit,2017-03-19 7:51:12
605,86,712,260,2,debit,2017-03-13 19:32:10
606,1,744,316,2,cash,2017-03-20 19:08:23
607,46,718,332,2,credit_card,2017-03-26 0:24:52
608,3,898,148,1,debit,2017-03-29 19:57:05
609,69,884,393,3,credit_card,2017-03-01 17:19:35
610,52,799,146,1,debit,2017-03-29 11:55:19
611,70,944,173,1,credit_card,2017-03-14 6:43:25
612,86,838,130,1,debit,2017-03-09 10:46:09
613,49,879,129,1,cash,2017-03-07 3:37:36
614,35,751,656,4,debit,2017-03-11 8:59:08
615,3,806,444,3,cash,2017-03-26 5:04:00
616,7,710,112,1,cash,2017-03-03 7:33:01
617,27,968,338,2,cash,2017-03-21 14:22:42
618,78,760,51450,2,cash,2017-03-18 11:18:42
619,29,718,326,2,cash,2017-03-08 18:56:18
620,90,849,178,1,debit,2017-03-28 8:00:13
621,38,803,380,2,debit,2017-03-02 3:35:47
622,61,859,158,1,debit,2017-03-15 17:18:08
623,19,851,489,3,credit_card,2017-03-04 5:11:30
624,41,897,118,1,cash,2017-03-05 23:39:55
625,33,896,519,3,cash,2017-03-22 20:12:24
626,3,983,148,1,debit,2017-03-20 22:35:49
627,73,836,495,3,cash,2017-03-23 23:50:46
628,3,768,148,1,debit,2017-03-25 9:45:57
629,39,880,268,2,credit_card,2017-03-10 10:27:42
630,71,974,328,2,cash,2017-03-15 23:08:00
631,33,969,173,1,credit_card,2017-03-17 4:07:58
632,18,866,156,1,credit_card,2017-03-21 7:38:08
633,44,824,144,1,credit_card,2017-03-07 15:02:03
634,50,721,579,3,debit,2017-03-08 11:19:13
635,20,800,127,1,debit,2017-03-27 14:04:09
636,23,904,312,2,cash,2017-03-20 2:39:45
637,90,700,178,1,credit_card,2017-03-19 23:26:29
638,31,856,129,1,debit,2017-03-06 22:29:51
639,99,756,195,1,debit,2017-03-20 14:32:03
640,83,792,516,4,debit,2017-03-05 22:37:24
641,18,739,468,3,cash,2017-03-20 10:10:37
642,16,947,312,2,debit,2017-03-08 6:42:47
643,64,863,266,2,cash,2017-03-22 23:58:02
644,68,834,272,2,debit,2017-03-11 17:00:15
645,64,710,399,3,debit,2017-03-20 3:55:19
646,43,929,362,2,debit,2017-03-15 9:32:45
647,39,857,268,2,debit,2017-03-24 3:04:53
648,70,703,346,2,cash,2017-03-10 14:55:53
649,69,807,131,1,debit,2017-03-23 9:03:24
650,100,851,222,2,debit,2017-03-07 6:02:56
651,49,857,129,1,debit,2017-03-10 4:04:46
652,51,987,748,4,credit_card,2017-03-17 10:33:12
653,73,776,495,3,cash,2017-03-27 4:02:11
654,88,920,352,2,cash,2017-03-16 12:36:14
655,47,755,145,1,debit,2017-03-17 4:29:08
656,2,831,94,1,credit_card,2017-03-06 7:08:16
657,62,966,320,2,credit_card,2017-03-25 0:37:36
658,69,816,262,2,cash,2017-03-22 9:59:25
659,70,904,173,1,debit,2017-03-12 8:17:28
660,70,792,346,2,cash,2017-03-16 22:25:56
661,25,857,260,2,cash,2017-03-29 7:40:06
662,25,731,130,1,credit_card,2017-03-07 9:52:45
663,26,725,352,2,credit_card,2017-03-09 21:30:46
664,47,921,290,2,debit,2017-03-06 7:46:05
665,3,858,444,3,debit,2017-03-26 7:35:12
666,79,814,181,1,cash,2017-03-07 6:19:52
667,47,864,435,3,debit,2017-03-12 0:12:03
668,31,867,387,3,cash,2017-03-18 3:34:18
669,16,975,156,1,debit,2017-03-01 17:00:07
670,33,775,519,3,cash,2017-03-17 0:47:49
671,57,917,147,1,cash,2017-03-17 4:31:04
672,45,778,426,3,credit_card,2017-03-19 3:39:25
673,19,863,489,3,cash,2017-03-02 16:50:55
674,63,883,272,2,debit,2017-03-25 16:36:31
675,54,771,133,1,credit_card,2017-03-19 7:16:45
676,33,779,692,4,cash,2017-03-04 23:12:53
677,18,789,624,4,credit_card,2017-03-09 10:01:27
678,98,707,133,1,credit_card,2017-03-26 18:52:20
679,2,888,94,1,debit,2017-03-16 8:49:47
680,63,936,136,1,credit_card,2017-03-15 11:03:48
681,20,897,254,2,credit_card,2017-03-02 1:10:10
682,81,731,531,3,credit_card,2017-03-25 9:48:28
683,6,847,187,1,cash,2017-03-01 9:06:32
684,86,974,130,1,cash,2017-03-26 22:51:16
685,72,724,160,1,credit_card,2017-03-27 18:28:43
686,3,990,444,3,cash,2017-03-16 9:31:30
687,64,754,266,2,cash,2017-03-03 20:57:27
688,12,768,201,1,cash,2017-03-10 13:59:06
689,32,984,303,3,debit,2017-03-21 12:21:09
690,30,979,306,2,cash,2017-03-02 12:43:39
691,45,881,142,1,credit_card,2017-03-12 14:44:58
692,78,878,154350,6,debit,2017-03-27 22:51:43
693,24,852,280,2,credit_card,2017-03-10 14:50:56
694,65,918,308,2,debit,2017-03-15 14:57:05
695,14,941,348,3,cash,2017-03-29 7:19:05
696,7,876,112,1,debit,2017-03-09 6:49:31
697,71,815,164,1,credit_card,2017-03-12 11:13:45
698,98,761,266,2,credit_card,2017-03-02 19:17:20
699,40,734,483,3,cash,2017-03-01 7:05:33
700,17,736,704,4,credit_card,2017-03-08 21:50:21
701,85,866,172,1,credit_card,2017-03-23 5:51:18
702,6,825,187,1,credit_card,2017-03-21 8:05:24
703,60,958,177,1,credit_card,2017-03-30 20:46:29
704,19,968,163,1,cash,2017-03-20 22:10:31
705,5,772,142,1,cash,2017-03-09 6:43:01
706,23,960,156,1,debit,2017-03-08 14:38:13
707,56,705,351,3,credit_card,2017-03-25 18:47:24
708,1,800,316,2,credit_card,2017-03-13 19:55:45
709,26,829,176,1,debit,2017-03-07 16:42:39
710,8,795,660,5,credit_card,2017-03-21 10:56:36
711,95,992,336,2,credit_card,2017-03-24 9:32:42
712,77,908,156,1,debit,2017-03-02 3:08:19
713,65,991,308,2,cash,2017-03-10 9:32:53
714,56,907,468,4,cash,2017-03-09 3:49:48
715,9,803,354,3,cash,2017-03-11 11:44:07
716,74,994,153,1,credit_card,2017-03-09 16:55:26
717,53,815,112,1,credit_card,2017-03-29 13:58:16
718,29,724,326,2,credit_card,2017-03-25 22:45:08
719,60,727,177,1,credit_card,2017-03-01 11:08:20
720,10,872,148,1,debit,2017-03-19 21:12:06
721,95,768,504,3,cash,2017-03-04 15:50:52
722,95,958,168,1,credit_card,2017-03-10 9:42:00
723,19,933,326,2,debit,2017-03-10 14:05:42
724,75,816,512,4,cash,2017-03-19 3:39:01
725,86,806,130,1,cash,2017-03-08 4:13:37
726,52,812,146,1,credit_card,2017-03-27 20:59:56
727,81,883,177,1,cash,2017-03-07 15:30:37
728,7,775,112,1,debit,2017-03-08 11:03:56
729,1,847,316,2,debit,2017-03-20 22:34:02
730,50,942,193,1,cash,2017-03-05 15:15:27
731,6,710,374,2,debit,2017-03-07 16:21:28
732,43,839,181,1,cash,2017-03-11 22:11:43
733,3,953,296,2,credit_card,2017-03-25 7:24:21
734,91,774,320,2,cash,2017-03-10 20:22:23
735,89,837,392,2,credit_card,2017-03-18 9:52:14
736,13,912,160,1,cash,2017-03-19 18:49:46
737,31,727,129,1,debit,2017-03-12 22:24:46
738,50,873,772,4,debit,2017-03-02 21:26:04
739,76,744,465,3,debit,2017-03-04 5:19:55
740,93,993,114,1,debit,2017-03-23 4:13:12
741,23,921,312,2,debit,2017-03-13 18:54:21
742,96,933,306,2,cash,2017-03-05 13:49:02
743,12,727,804,4,cash,2017-03-14 16:38:01
744,27,767,507,3,cash,2017-03-08 19:58:44
745,60,745,531,3,debit,2017-03-08 7:33:34
746,68,996,136,1,credit_card,2017-03-19 10:20:19
747,79,961,362,2,credit_card,2017-03-12 4:50:00
748,23,786,312,2,credit_card,2017-03-04 11:23:21
749,82,798,354,2,cash,2017-03-08 0:23:12
750,24,782,420,3,credit_card,2017-03-02 10:43:39
751,72,704,320,2,credit_card,2017-03-17 22:02:12
752,4,966,128,1,cash,2017-03-08 22:47:21
753,33,727,173,1,credit_card,2017-03-16 20:47:30
754,59,994,534,3,credit_card,2017-03-23 22:02:17
755,79,833,543,3,cash,2017-03-05 4:07:27
756,4,843,256,2,credit_card,2017-03-21 16:30:06
757,12,901,201,1,cash,2017-03-07 19:56:10
758,71,949,164,1,debit,2017-03-05 22:17:06
759,74,755,153,1,debit,2017-03-02 21:31:59
760,86,868,130,1,debit,2017-03-17 10:22:01
761,100,990,333,3,debit,2017-03-18 21:52:04
762,30,720,306,2,debit,2017-03-24 12:13:35
763,20,988,127,1,cash,2017-03-13 22:53:16
764,37,786,142,1,credit_card,2017-03-10 1:36:09
765,95,703,168,1,credit_card,2017-03-07 5:45:26
766,10,907,148,1,debit,2017-03-28 10:52:30
767,3,734,296,2,debit,2017-03-06 14:13:26
768,91,778,320,2,debit,2017-03-26 2:41:42
769,17,820,176,1,cash,2017-03-07 1:23:09
770,61,756,632,4,credit_card,2017-03-05 9:56:39
771,25,778,130,1,debit,2017-03-20 7:32:05
772,19,818,815,5,debit,2017-03-07 8:48:16
773,86,876,390,3,debit,2017-03-30 15:15:07
774,53,929,224,2,credit_card,2017-03-27 5:35:20
775,22,994,292,2,cash,2017-03-20 3:59:11
776,96,981,459,3,credit_card,2017-03-06 13:38:46
777,11,715,184,1,credit_card,2017-03-09 22:48:01
778,99,874,195,1,debit,2017-03-24 23:58:56
779,54,932,399,3,credit_card,2017-03-02 2:15:39
780,74,956,459,3,debit,2017-03-20 18:17:02
781,63,911,136,1,debit,2017-03-17 22:17:34
782,77,727,312,2,credit_card,2017-03-21 16:52:31
783,68,906,408,3,debit,2017-03-22 20:11:43
784,2,860,94,1,debit,2017-03-21 13:41:35
785,77,900,156,1,cash,2017-03-16 9:14:17
786,53,841,224,2,cash,2017-03-03 9:08:33
787,79,898,181,1,debit,2017-03-04 4:45:11
788,95,968,336,2,debit,2017-03-29 4:25:17
789,87,945,149,1,debit,2017-03-21 5:55:34
790,49,922,645,5,credit_card,2017-03-11 7:41:02
791,11,879,368,2,credit_card,2017-03-27 10:21:37
792,51,890,187,1,debit,2017-03-07 0:26:53
793,81,924,354,2,debit,2017-03-07 3:42:06
794,70,909,346,2,debit,2017-03-08 16:22:16
795,48,806,351,3,credit_card,2017-03-08 15:03:28
796,21,989,284,2,debit,2017-03-27 0:58:45
797,41,908,236,2,debit,2017-03-20 16:27:58
798,13,929,320,2,debit,2017-03-06 1:00:20
799,3,819,296,2,debit,2017-03-28 21:44:00
800,82,983,177,1,cash,2017-03-04 9:38:58
801,45,853,426,3,credit_card,2017-03-04 4:05:45
802,30,815,153,1,cash,2017-03-27 23:54:47
803,73,863,330,2,debit,2017-03-21 10:34:26
804,3,923,148,1,cash,2017-03-07 1:14:05
805,23,756,156,1,credit_card,2017-03-20 10:04:50
806,45,865,426,3,cash,2017-03-15 1:57:43
807,31,793,387,3,credit_card,2017-03-03 16:13:07
808,21,856,426,3,credit_card,2017-03-11 14:06:36
809,85,841,344,2,debit,2017-03-19 11:30:37
810,24,930,420,3,debit,2017-03-23 3:36:14
811,5,759,142,1,cash,2017-03-14 9:38:21
812,63,796,408,3,credit_card,2017-03-06 23:19:29
813,29,758,163,1,credit_card,2017-03-21 23:27:19
814,26,875,704,4,cash,2017-03-06 14:10:02
815,71,858,164,1,credit_card,2017-03-21 19:05:26
816,13,756,160,1,debit,2017-03-22 10:23:22
817,13,989,640,4,debit,2017-03-20 13:38:14
818,36,749,260,2,credit_card,2017-03-19 2:17:47
819,60,878,354,2,debit,2017-03-27 12:42:01
820,36,799,260,2,cash,2017-03-14 8:22:14
821,87,866,447,3,credit_card,2017-03-01 9:52:51
822,91,811,320,2,debit,2017-03-07 2:36:29
823,11,929,368,2,credit_card,2017-03-16 17:43:26
824,24,723,280,2,credit_card,2017-03-20 2:59:05
825,11,793,184,1,debit,2017-03-15 10:29:11
826,2,977,376,4,debit,2017-03-29 12:17:01
827,44,783,576,4,debit,2017-03-06 2:06:18
828,28,714,328,2,credit_card,2017-03-18 3:51:50
829,60,980,531,3,debit,2017-03-10 4:51:04
830,50,816,386,2,cash,2017-03-11 3:58:08
831,88,871,528,3,credit_card,2017-03-03 23:30:54
832,18,817,156,1,debit,2017-03-10 23:41:34
833,55,780,171,1,debit,2017-03-05 12:54:04
834,16,736,156,1,credit_card,2017-03-26 3:45:23
835,42,792,352,1,cash,2017-03-25 21:31:25
836,42,819,704,2,cash,2017-03-09 14:15:15
837,45,761,142,1,cash,2017-03-02 12:37:25
838,49,925,645,5,credit_card,2017-03-27 15:17:14
839,93,868,228,2,credit_card,2017-03-12 3:22:13
840,36,859,520,4,cash,2017-03-12 1:00:38
841,91,952,320,2,cash,2017-03-16 6:12:41
842,84,921,612,4,cash,2017-03-28 20:47:07
843,39,839,402,3,credit_card,2017-03-30 18:53:16
844,20,886,127,1,debit,2017-03-28 0:20:02
845,4,994,128,1,credit_card,2017-03-27 12:27:00
846,89,902,196,1,credit_card,2017-03-18 3:11:52
847,100,745,111,1,credit_card,2017-03-12 3:46:08
848,71,726,492,3,cash,2017-03-18 15:24:29
849,69,765,393,3,cash,2017-03-16 11:25:23
850,36,836,260,2,debit,2017-03-06 19:48:02
851,58,793,276,2,cash,2017-03-09 1:26:11
852,15,801,459,3,credit_card,2017-03-25 18:03:17
853,29,846,163,1,credit_card,2017-03-05 1:31:04
854,24,721,280,2,cash,2017-03-23 4:12:40
855,55,746,342,2,cash,2017-03-21 15:18:04
856,64,976,133,1,cash,2017-03-09 14:23:19
857,2,793,470,5,credit_card,2017-03-16 1:33:28
858,41,930,354,3,debit,2017-03-28 12:02:01
859,84,814,153,1,debit,2017-03-11 2:36:24
860,46,722,498,3,debit,2017-03-09 3:52:36
861,73,832,495,3,debit,2017-03-07 21:59:58
862,9,785,590,5,debit,2017-03-28 20:19:25
863,96,849,306,2,cash,2017-03-05 8:57:02
864,60,759,354,2,debit,2017-03-13 0:15:53
865,13,919,320,2,cash,2017-03-13 13:33:24
866,98,742,133,1,debit,2017-03-29 16:20:55
867,2,894,94,1,credit_card,2017-03-21 12:51:50
868,45,771,142,1,cash,2017-03-29 14:14:56
869,4,993,384,3,credit_card,2017-03-19 2:21:16
870,89,847,392,2,cash,2017-03-14 21:16:20
871,53,967,112,1,debit,2017-03-04 11:13:18
872,60,819,177,1,credit_card,2017-03-14 12:24:31
873,77,822,156,1,credit_card,2017-03-01 12:25:25
874,99,743,195,1,credit_card,2017-03-11 10:31:27
875,85,854,516,3,credit_card,2017-03-04 4:50:04
876,7,962,224,2,credit_card,2017-03-17 11:51:24
877,95,988,672,4,credit_card,2017-03-25 7:24:54
878,51,739,374,2,cash,2017-03-09 20:35:27
879,88,787,704,4,credit_card,2017-03-02 5:05:25
880,60,870,885,5,debit,2017-03-27 20:15:11
881,41,813,590,5,credit_card,2017-03-19 20:09:12
882,19,746,326,2,credit_card,2017-03-21 12:58:07
883,23,947,624,4,debit,2017-03-30 16:11:29
884,66,721,322,2,cash,2017-03-10 10:10:26
885,93,710,114,1,credit_card,2017-03-12 9:14:28
886,59,841,712,4,credit_card,2017-03-28 21:11:18
887,24,936,280,2,cash,2017-03-04 2:14:57
888,8,880,132,1,credit_card,2017-03-11 22:58:48
889,62,982,480,3,cash,2017-03-09 17:17:18
890,50,857,193,1,credit_card,2017-03-13 7:58:13
891,17,774,352,2,debit,2017-03-03 22:39:46
892,49,875,258,2,debit,2017-03-25 3:02:26
893,81,809,354,2,credit_card,2017-03-10 4:01:42
894,71,713,164,1,credit_card,2017-03-13 4:29:30
895,77,973,468,3,debit,2017-03-23 9:42:22
896,32,934,202,2,debit,2017-03-07 10:12:15
897,43,931,362,2,credit_card,2017-03-28 22:22:11
898,88,709,176,1,cash,2017-03-25 8:24:22
899,24,727,420,3,debit,2017-03-26 12:59:12
900,2,843,188,2,credit_card,2017-03-23 21:27:19
901,62,968,320,2,debit,2017-03-09 13:44:58
902,93,931,228,2,cash,2017-03-22 2:40:29
903,79,929,543,3,debit,2017-03-14 3:03:04
904,45,910,568,4,credit_card,2017-03-09 21:30:01
905,28,806,328,2,credit_card,2017-03-15 3:10:18
906,89,742,588,3,cash,2017-03-20 13:55:19
907,65,972,462,3,credit_card,2017-03-06 3:16:27
908,60,847,531,3,debit,2017-03-10 9:17:13
909,72,727,160,1,credit_card,2017-03-11 19:37:17
910,28,900,164,1,credit_card,2017-03-27 11:46:36
911,39,853,268,2,cash,2017-03-20 13:06:27
912,19,975,326,2,debit,2017-03-26 23:06:38
913,63,800,136,1,credit_card,2017-03-12 20:49:23
914,18,822,312,2,cash,2017-03-02 11:36:51
915,57,735,294,2,credit_card,2017-03-20 23:56:13
916,99,709,195,1,cash,2017-03-25 10:26:00
917,70,918,346,2,cash,2017-03-29 5:35:05
918,86,798,390,3,credit_card,2017-03-26 4:25:53
919,60,852,354,2,credit_card,2017-03-01 8:31:35
920,22,844,292,2,credit_card,2017-03-25 13:49:21
921,51,732,187,1,debit,2017-03-07 12:27:43
922,58,936,552,4,credit_card,2017-03-26 14:52:51
923,41,787,354,3,cash,2017-03-08 10:34:22
924,20,788,254,2,debit,2017-03-19 3:52:52
925,89,953,588,3,credit_card,2017-03-03 1:11:19
926,26,894,528,3,credit_card,2017-03-19 13:03:51
927,70,975,173,1,credit_card,2017-03-11 15:45:31
928,2,878,94,1,credit_card,2017-03-10 18:09:05
929,84,816,306,2,cash,2017-03-22 14:50:51
930,83,732,387,3,credit_card,2017-03-03 16:00:59
931,69,912,131,1,cash,2017-03-09 1:39:33
932,59,786,534,3,cash,2017-03-09 11:04:48
933,1,805,316,2,debit,2017-03-14 17:37:33
934,32,841,202,2,cash,2017-03-29 4:13:34
935,11,821,184,1,credit_card,2017-03-28 3:41:17
936,87,938,149,1,cash,2017-03-04 19:32:45
937,83,992,129,1,cash,2017-03-07 21:10:22
938,27,785,169,1,credit_card,2017-03-10 0:46:24
939,42,808,1056,3,credit_card,2017-03-13 23:43:45
940,2,918,94,1,credit_card,2017-03-25 6:10:06
941,34,844,244,2,credit_card,2017-03-02 9:28:44
942,88,763,352,2,cash,2017-03-11 16:37:04
943,93,915,456,4,cash,2017-03-12 7:00:39
944,76,940,310,2,debit,2017-03-26 20:47:18
945,13,816,320,2,cash,2017-03-22 6:54:24
946,10,999,592,4,cash,2017-03-06 20:06:29
947,34,810,122,1,cash,2017-03-13 23:14:38
948,81,870,354,2,cash,2017-03-03 20:28:49
949,1,930,474,3,cash,2017-03-29 22:46:56
950,27,713,676,4,debit,2017-03-22 2:42:47
951,32,817,202,2,cash,2017-03-05 23:56:56
952,68,762,272,2,debit,2017-03-05 13:56:57
953,77,945,156,1,cash,2017-03-17 19:01:53
954,66,708,644,4,credit_card,2017-03-27 4:10:22
955,37,776,568,4,credit_card,2017-03-30 15:39:49
956,47,925,145,1,credit_card,2017-03-08 11:19:01
957,70,803,346,2,debit,2017-03-02 16:45:13
958,12,842,402,2,debit,2017-03-10 21:20:22
959,14,857,580,5,debit,2017-03-21 10:49:29
960,31,813,387,3,debit,2017-03-13 4:53:18
961,62,773,160,1,credit_card,2017-03-02 13:05:58
962,26,774,352,2,cash,2017-03-18 1:42:38
963,48,759,117,1,debit,2017-03-27 6:48:22
964,45,784,142,1,cash,2017-03-11 16:34:05
965,50,740,386,2,debit,2017-03-06 22:23:44
966,45,861,142,1,cash,2017-03-01 18:31:31
967,99,847,195,1,debit,2017-03-17 1:20:48
968,30,859,153,1,cash,2017-03-08 4:28:22
969,41,869,354,3,cash,2017-03-17 0:00:25
970,75,911,512,4,cash,2017-03-24 14:04:03
971,43,751,181,1,credit_card,2017-03-23 4:20:01
972,9,888,236,2,debit,2017-03-05 0:01:01
973,90,752,178,1,cash,2017-03-30 22:04:13
974,63,849,136,1,cash,2017-03-10 10:02:33
975,20,724,381,3,debit,2017-03-03 18:10:02
976,28,856,492,3,credit_card,2017-03-07 19:32:35
977,25,730,130,1,cash,2017-03-01 20:05:48
978,99,870,390,2,credit_card,2017-03-26 6:01:36
979,90,734,712,4,credit_card,2017-03-16 2:09:22
980,42,744,352,1,debit,2017-03-12 13:09:04
981,61,775,158,1,debit,2017-03-17 16:19:55
982,53,703,336,3,debit,2017-03-13 5:05:04
983,61,770,316,2,credit_card,2017-03-03 23:40:40
984,97,783,486,3,credit_card,2017-03-25 11:34:53
985,82,998,177,1,debit,2017-03-04 23:58:13
986,86,705,130,1,cash,2017-03-24 18:11:45
987,84,884,153,1,credit_card,2017-03-16 15:39:20
988,7,986,112,1,debit,2017-03-08 6:16:29
989,88,785,528,3,cash,2017-03-12 17:45:50
990,92,864,450,5,cash,2017-03-28 16:17:44
991,31,989,258,2,debit,2017-03-30 4:34:02
992,95,862,336,2,credit_card,2017-03-25 11:49:52
993,62,852,160,1,debit,2017-03-10 19:38:47
